,emotion,text,Clean_Text
5957,Surprise,"Propongo hacer de la procrastinación un nuevo culto. Lo llamaría «dejadismo», y sería un término medio entre el «hacer todo lo que deseas» del protestantismo triunfante, y el «hacer por no desear nada» del budismo alternativo; su único mandamiento sería este: «limítate a desear».","Propongo hacer de la procrastinación un nuevo culto. Lo llamaría «dejadismo», sería un término medio entre el «hacer todo lo que deseas» del protestantismo triunfante, el «hacer por desear nada» del budismo alternativo; su único mandamiento sería este: «limítate desear»."
5958,Surprise,"En mi país, la dictadura atornillada y triunfante tira por el piso la esperanza de muchos. Roguemos que se cumplan  acuerdos, se logre elección y cambio anhelado. Hay mucho ruido, elementos distractores. Hay que concentrarse en casa xcasa. Hora de organización y disciplina   1/2.","En mi país, la dictadura atornillada triunfante tira por el piso la esperanza de muchos. Roguemos que se cumplan acuerdos, se logre elección cambio anhelado. Hay mucho ruido, elementos distractores. Hay que concentrarse en casa xcasa. Hora de organización disciplina 1/2."
5959,Surprise,"Hoy me dijeron que yo era una niña EXITOSA, y no me lo creí hasta que mire a mi alrededor y fíjate todo lo que he logrado solita 🙏🤩","Hoy dijeron que yo era una niña EXITOSA, lo creí hasta que mire mi alrededor fíjate todo lo que logrado solita 🙏🤩"
5960,Surprise,"“Tienes que volver a creer en ti, tú siempre has logrado lo que has querido” mi mantra 2024","“Tienes que volver creer en ti, tú siempre logrado lo que querido” mi mantra 2024"
5961,Surprise,Te quiero personita que cuando me siento insignificante e insuficiente me recuerda todo lo que he logrado en mi vida con hijo a bordo.,Te quiero personita que cuando siento insignificante e insuficiente recuerda todo lo que logrado en mi vida con hijo bordo.
5962,Surprise,"Darme cuenta de todo lo que he avanzado, sanado y logrado en estos últimos cinco meses de mi vida, es maravilloso ❤️‍🩹❤️‍🩹❤️❤️☺️☺️","Darme cuenta de todo lo que avanzado, sanado logrado en estos últimos cinco meses de mi vida, es maravilloso ❤️‍🩹❤️‍🩹❤️❤️☺️☺️"
5963,Surprise,"Me costó 2 años darme cuenta y reconocer que si soy buena en lo que hago, que he logrado un chingo de cosas y que estoy muy en paz con mi vida.","costó 2 años darme cuenta reconocer que si soy buena en lo que hago, que logrado un chingo de cosas que estoy muy en paz con mi vida."
5964,Surprise,había logrado distraerme un rato pero de verdad que no puedo más mañana o cojo un bus y muero de hambre en el piso porque si no me va a dar algo,había logrado distraerme un rato pero de verdad que puedo más mañana cojo un bus muero de hambre en el piso porque si va dar algo
5965,Surprise,Nada mas satisfactorio que darse cuenta de todo lo que has logrado,Nada mas satisfactorio que darse cuenta de todo lo que logrado
5966,Surprise,"Sin la colaboración de aquellos que apostaron por nosotros, jamás hubiésemos logrado nada.  #UnidosTodosX #DeZurdaTeam","Sin la colaboración de aquellos que apostaron por nosotros, jamás hubiésemos logrado nada. #UnidosTodosX #DeZurdaTeam"
5967,Surprise,Gracias Por Su Apoyo Gente Gracias A Ustedes Ya Somos 21k No Lo Abria Logrado Sin Ustedes Los Quiero Muchas Gracias,Gracias Por Su Apoyo Gente Gracias Ustedes Ya Somos 21k Lo Abria Logrado Sin Ustedes Los Quiero Muchas Gracias
5968,Surprise,Tengo que reconocer mi propio valor y los éxitos que he logrado hasta ahora.🤞,Tengo que reconocer mi propio valor los éxitos que logrado hasta ahora.🤞
5969,Surprise,"Este es mi primer vuelo del año! Decreto paz, y prosperidad. ☘️","Este es mi primer vuelo del año! Decreto paz, prosperidad. ☘️"
5970,Surprise,"One X-Men, CEO de PANTERAS NEGRAS FEDERALES, el nuevo partido politico en Argentina desde 2023 (un nos deben...) @JMilei recuerdalo no cocain, si weed ley 27.669 / 405, para todo el MUNDO. Salud y prosperidad.","X-Men, CEO de PANTERAS NEGRAS FEDERALES, el nuevo partido politico en Argentina desde 2023 (un nos deben...) recuerdalo cocain, si weed ley 27.669 / 405, para todo el MUNDO. Salud prosperidad."
5971,Surprise,"Feliz año nuevo, mucha salud y prosperidad a toda la gente que me cae bien, a los que no, feliz aniversario del triunfo de la Revolución. 😝","Feliz año nuevo, mucha salud prosperidad toda la gente que cae bien, los que no, feliz aniversario del triunfo de la Revolución. 😝"
5972,Surprise,"Ahora todo es prosperidad, aquí también eso habrá","Ahora todo es prosperidad, aquí también eso habrá"
5973,Surprise,"Los plebeyos se juntan con plebeyos, les pone incomodos la abundancia la prosperidad, les pone incómodos alguien que siempre esté hablando de progreso.   Nunca vas a ver a un hombre exitoso con una mujer pobre de mente a su lado.","Los plebeyos se juntan con plebeyos, les pone incomodos la abundancia la prosperidad, les pone incómodos alguien que siempre esté hablando de progreso. Nunca vas ver un hombre exitoso con una mujer pobre de mente su lado."
5974,Surprise,"Buenas noches,salud y prosperidad para todos,un feliz y tranquilo fin de semana.","Buenas noches,salud prosperidad para todos,un feliz tranquilo fin de semana."
5975,Surprise,"Que este año esté lleno de Dicha, Amor, Unión, Felicidad y Prosperidad para todos.","Que este año esté lleno de Dicha, Amor, Unión, Felicidad Prosperidad para todos."
5976,Surprise,"EL MENSAJE 518: un mensaje de que debido al cambio positivo que has hecho en tu vida has atraído el flujo de abundancia positiva a tu vida.Tus acciones positivas y tu renovado sentido del Yo han asegurado que las energías positivas, la abundancia y la prosperidad llenen tu vida","EL MENSAJE 518: un mensaje de que debido al cambio positivo que hecho en tu vida atraído el flujo de abundancia positiva tu vida.Tus acciones positivas tu renovado sentido del Yo han asegurado que las energías positivas, la abundancia la prosperidad llenen tu vida"
5977,Surprise,Ya que llegue la prosperidad xfavaaaar,Ya que llegue la prosperidad xfavaaaar
5978,Surprise,"Mañana tengo examen  Manifiesto prosperidad, manifiesto amor, manifiesto todo lo bueno que hay en mi -entra en crisis-","Mañana tengo examen Manifiesto prosperidad, manifiesto amor, manifiesto todo lo bueno que hay en mi -entra en crisis-"
5979,Surprise,"#EstaEsLaRevolucion ""Su triunfo significó libertad, dignidad y justicia verdadera para todos, desde las primeras leyes. Y no se ganó la confianza del pueblo con promesas, sino con hechos y realizaciones..."" #VivaCuba @PartidoPCC @yurisley_valdes @AdisFiol @AsambleaMoa","#EstaEsLaRevolucion ""Su triunfo significó libertad, dignidad justicia verdadera para todos, desde las primeras leyes. se ganó la confianza del pueblo con promesas, sino con hechos realizaciones..."" #VivaCuba"
5980,Surprise,que cojones hago viendo operación triunfo,que cojones hago viendo operación triunfo
5981,Surprise,"La línea de Gabriel Noriega, el jonrón de Lino y el relevo de Anthony Vizcaya fueron clave para el triunfo de #Leones.","La línea de Gabriel Noriega, el jonrón de Lino el relevo de Anthony Vizcaya fueron clave para el triunfo de #Leones."
5982,Surprise,Triunfo sorpresivo de #Brooklyn  Nets  sobre el  #Oklahoma   125 - 113,Triunfo sorpresivo de #Brooklyn Nets sobre el #Oklahoma 125 - 113
5983,Surprise,"El mejor triunfo del año, los Sixers absolutamente domados. EL RANKING 1. IHart otra vez. 2. Brunson 3. Deuce BT: Randle cortó la racha de 20 ptos pero a quien le importa, estamos asi de ser contenders","El mejor triunfo del año, los Sixers absolutamente domados. EL RANKING 1. IHart otra vez. 2. Brunson 3. Deuce BT: Randle cortó la racha de 20 ptos pero quien le importa, estamos asi de ser contenders"
5984,Surprise,"Después de 7 horas en ansiedad, me felicitaron x la tonta presentación. Y al final del día RH me mandó llamar para que les contara mi caso de acoso laboral.  Triunfó el bn","Después de 7 horas en ansiedad, felicitaron x la tonta presentación. al final del día RH mandó llamar para que les contara mi caso de acoso laboral. Triunfó el bn"
5985,Surprise,"Leones deja en el terreno a Lara y suma su 2do triunfo  Error en tiro de Jermaine Palacios permite que Cesar Hernandez anoté la carrera del triunfo.  Vizcaya lanzó 2 entradas, poncho a 4 y se acredita su 2da victoria.  Cuarta derrota para Cardenales.","Leones deja en el terreno Lara suma su 2do triunfo Error en tiro de Jermaine Palacios permite que Cesar Hernandez anoté la carrera del triunfo. Vizcaya lanzó 2 entradas, poncho 4 se acredita su 2da victoria. Cuarta derrota para Cardenales."
5986,Surprise,"Le escribí en el quinto inning. La he visto más fea y se han casado por la iglesia. Los campeones nunca se rinden. Gran triunfo de los Gloriosos leones del Caracas .y mañana hay mañana, vamos por más. #CaraqueñoCaraquista","Le escribí en el quinto inning. La visto más fea se han casado por la iglesia. Los campeones nunca se rinden. Gran triunfo de los Gloriosos leones del Caracas .y mañana hay mañana, vamos por más. #CaraqueñoCaraquista"
5987,Surprise,Mirá el triunfo que nos llevamos en cancha de los Sixers.,Mirá el triunfo que nos llevamos en cancha de los Sixers.
5988,Surprise,Las dos victorias del Caracas en este Round Robin han sido dejando en el terreno al rival: Aragua y Lara.   Victoria importante porque le permite a los Leones empatar el segundo lugar y optar por igualar la punta con un triunfo mañana ante Tiburones.   Está de infarto el RR.,Las dos victorias del Caracas en este Round Robin han sido dejando en el terreno al rival: Aragua Lara. Victoria importante porque le permite los Leones empatar el segundo lugar optar por igualar la punta con un triunfo mañana ante Tiburones. Está de infarto el RR.
5989,Surprise,Quiero conocer a un Berlín y que me meta un atraco así fabuloso y salir victorioso dios 😂,Quiero conocer un Berlín que meta un atraco así fabuloso salir victorioso dios 😂
5990,Surprise,"#dia05  pensando la #HistoriaAfroperuana  El 05 de Enero de 1855, en la Batalla de La Palma, Castilla salió victorioso  La Abolición de la Esclavitud de 1854 se dió en medio de la guerra Castilla vs Echenique.   ¿Cuántos Afro se sumaron al ejército de Castilla tras la Abolición?","#dia05 pensando la #HistoriaAfroperuana El 05 de Enero de 1855, en la Batalla de La Palma, Castilla salió victorioso La Abolición de la Esclavitud de 1854 se dió en medio de la guerra Castilla vs Echenique. ¿Cuántos Afro se sumaron al ejército de Castilla tras la Abolición?"
5991,Surprise,"— Ah, no la culpo...  Hm, ya entiendo. Supongo que sí sale victorioso un tema de inferioridad no debería ser problema.","— Ah, la culpo... Hm, ya entiendo. Supongo que sí sale victorioso un tema de inferioridad debería ser problema."
5992,Surprise,"Marcos 9:1-13  ¿Cómo ves a Cristo, como alguien derrotado o victorioso? El Dios del cielo vino como siervo. ¿Estás sirviendo a Dios en tu iglesia local o qué te detiene para hacerlo? ¿Estás leyendo la Palabra de Dios con la intención de vivirla o solo por cumplir una regla?","Marcos 9:1-13 ¿Cómo ves Cristo, como alguien derrotado victorioso? El Dios del cielo vino como siervo. ¿Estás sirviendo Dios en tu iglesia local qué te detiene para hacerlo? ¿Estás leyendo la Palabra de Dios con la intención de vivirla solo por cumplir una regla?"
5993,Surprise,"El momento más feliz de la vida de un hombre es cuando está tirado en el campo de batalla, después de haberlo dado todo, exhausto, ya no le queda más... exhausto pero ¡Victorioso!","El momento más feliz de la vida de un hombre es cuando está tirado en el campo de batalla, después de haberlo dado todo, exhausto, ya le queda más... exhausto pero ¡Victorioso!"
5994,Surprise,6 enero es dia de los reyes mago.estoy pidiendo de corazon que kim taehyung 💜  salga victorioso en su sm.salud para mi y mi familia.pero sobre tod que DIOS  castgue todas las infamias que cometen con kim taehyung 💜,6 enero es dia de los reyes mago.estoy pidiendo de corazon que kim taehyung 💜 salga victorioso en su sm.salud para mi mi familia.pero sobre tod que DIOS castgue todas las infamias que cometen con kim taehyung 💜
5995,Surprise,"La vida es una constante guerra en la cual, o salgo victorioso o muero con la frente en alto.  Dejen de llorar y muevan el orto que nadie les va a regalar nada y la vida no es como los cuentos de hadas, niñes Disney sobran.","La vida es una constante guerra en la cual, salgo victorioso muero con la frente en alto. Dejen de llorar muevan el orto que nadie les va regalar nada la vida es como los cuentos de hadas, niñes Disney sobran."
5996,Surprise,"Bueno… pensaba salir victorioso de mi viajeee, pero me enfermé 😞","Bueno… pensaba salir victorioso de mi viajeee, pero enfermé 😞"
5997,Surprise,"Hola buenos días, siempre somos y seremos invencibles, fuerte como el acero y poder enfrentar toda debilidad que venga para salir victorioso. Por nuestra Venezuela grande y prospera con nuestro presidente Nicolás Maduro y su tren ejecutivo. Victoria ✌️🙏👍🇻🇪❤️🏳️‍🌈","Hola buenos días, siempre somos seremos invencibles, fuerte como el acero poder enfrentar toda debilidad que venga para salir victorioso. Por nuestra Venezuela grande prospera con nuestro presidente Nicolás Maduro su tren ejecutivo. Victoria ✌️🙏👍🇻🇪❤️🏳️‍🌈"
5998,Surprise,"Señor, cada día llega a mi vida con nuevos retos y para salir victorioso en cada jornada necesito contar con tu hermosa presencia en mi vida. Te suplico, amado Dios, que visites y habites en nuestra casa, pues tu presencia ilumina y dirige nuestras vidas.","Señor, cada día llega mi vida con nuevos retos para salir victorioso en cada jornada necesito contar con tu hermosa presencia en mi vida. Te suplico, amado Dios, que visites habites en nuestra casa, pues tu presencia ilumina dirige nuestras vidas."
5999,Surprise,"Ojo hermanos Nicaragüenses hay muchos corruptos de Guatemala llegando a su país en avionetas con pacas de efectivo. Ese dinero es del pueblo de Guatemala, mejor a que se lo gocen los corruptos, mejor repartirlo entre el pueblo.","Ojo hermanos Nicaragüenses hay muchos corruptos de Guatemala llegando su país en avionetas con pacas de efectivo. Ese dinero es del pueblo de Guatemala, mejor que se lo gocen los corruptos, mejor repartirlo entre el pueblo."
6000,Surprise,Me ha ocurrido como dos veces que pago un UBER en efectivo y me llega al correo que no pagué completo cuando sí lo hice. ¿Esto es recurrente? Me parece que está siendo una práctica de viveza.   @Uber_Support @Uber @Uber_Peru @IndecopiOficial,ha ocurrido como dos veces que pago un UBER en efectivo llega al correo que pagué completo cuando sí lo hice. ¿Esto es recurrente? parece que está siendo una práctica de viveza.
6001,Surprise,Pero más decadente son los conductores de bus al no tener un malparido efectivo para dar cambio,Pero más decadente son los conductores de bus al tener un malparido efectivo para dar cambio
6002,Surprise,"Funcionó ser plaga lgm, era más sencillo y efectivo, sin importar que","Funcionó ser plaga lgm, era más sencillo efectivo, sin importar que"
6003,Surprise,Admito que un momento muy veneco de mi parte aquí en usa fue cuando iba a cualquier lugar a comprar algo en efectivo y me dan vuelto en billetes de 5 o de 1 o en monedas (pasaba al asombro),Admito que un momento muy veneco de mi parte aquí en usa fue cuando iba cualquier lugar comprar algo en efectivo dan vuelto en billetes de 5 de 1 en monedas (pasaba al asombro)
6004,Surprise,Tengo efectivo en Puerto Ordaz y necesito cambiar por zelle. Si alguien sabe lo agradecería full 🤞🏼#Pzo,Tengo efectivo en Puerto Ordaz necesito cambiar por zelle. Si alguien sabe lo agradecería 🤞🏼#Pzo
6005,Surprise,"Encima hace poco me enteré que dejaron de existir las transferencias en efectivo del prosegur ahora es todo digital, ya no te permiten ni soñar en este pais","Encima hace poco enteré que dejaron de existir las transferencias en efectivo del prosegur ahora es todo digital, ya te permiten ni soñar en este pais"
6006,Surprise,"Excelente eslogan, “escuchar para progresar” del partido de la U, si eso se hace efectivo, esto cambia, empezando por La Guajira, pero resulta que no, no escuchan sino a sus amigos digo, familiares, no de otra manera se entiende el atraso tan grande en que nos hallamos. Hilo…","Excelente eslogan, “escuchar para progresar” del partido de la U, si eso se hace efectivo, esto cambia, empezando por La Guajira, pero resulta que no, escuchan sino sus amigos digo, familiares, de otra manera se entiende el atraso tan grande en que nos hallamos. Hilo…"
6007,Surprise,"El chespi de la esquina de casa se actualizó   Me pidió 2 mil y le dije que no se usa más efectivo, solo transferencia y me dice ah no hay problema, TIENE BILLETERA ELECTRÓNICA EL HDP. Y bueno, le pase entonces 2000 por QR al chespi, porque a cambio de ese 2 mil tengo protección","El chespi de la esquina de casa se actualizó pidió 2 mil le dije que se usa más efectivo, solo transferencia dice ah hay problema, TIENE BILLETERA ELECTRÓNICA EL HDP. bueno, le pase entonces 2000 por QR al chespi, porque cambio de ese 2 mil tengo protección"
6008,Surprise,"Hace 3 días fui a @foodkartvzla y realice mi pago en efectivo quedaron en hacerme el vuelto por pago móvil al final de la noche, acepté. Han pasado 3 días y les escribo me piden que hable con una persona, luego con otra etc.","Hace 3 días fui realice mi pago en efectivo quedaron en hacerme el vuelto por pago móvil al final de la noche, acepté. Han pasado 3 días les escribo piden que hable con una persona, luego con otra etc."
6009,Surprise,"Triunfar en la vida no es fácil Y menos cuando se es prieto Si has triunfado siendo wero, no tienes tanto mérito Ser prieto y triunfador, no cualquiera Es todo el X antes tweeter","Triunfar en la vida es fácil menos cuando se es prieto Si triunfado siendo wero, tienes tanto mérito Ser prieto triunfador, cualquiera Es todo el X antes tweeter"
6010,Surprise,"Asquerosamente pauteada la nota sobre Milito en #datasportsxtntsports hasta Metieron a Pellegrini y Guardiola. Lo muestran como un técnico apetecido por varios equipos y un triunfador, cuando se sabe que no le ha ganado a nadie.  Periodistas come pan","Asquerosamente pauteada la nota sobre Milito en #datasportsxtntsports hasta Metieron Pellegrini Guardiola. Lo muestran como un técnico apetecido por varios equipos un triunfador, cuando se sabe que le ha ganado nadie. Periodistas come pan"
6011,Surprise,"Conoce a tu enemigo y conócete a ti mismo, y saldrás triunfador en mil batallas","Conoce tu enemigo conócete ti mismo, saldrás triunfador en mil batallas"
6012,Surprise,Risto Mejide es tan sOlo un pobre hombre con ínfulas baratarias de hortera triunfador sin ínsulas imaginadas.,Risto Mejide es tan sOlo un pobre hombre con ínfulas baratarias de hortera triunfador sin ínsulas imaginadas.
6013,Surprise,"""Todo triunfador, fue un fracasado que nunca se dió por vencido""  🖤🔱 -Churchil-","""Todo triunfador, fue un fracasado que nunca se dió por vencido"" 🖤🔱 -Churchil-"
6014,Surprise,Un amigo de mi hijo mayor nos visitó. Reside en EU. Me recordó el Títere en forma de árbol que tuvimos en el Teatro. Para él en ese momento fue una gran Novedad. Una grata visita de un triunfador Allende de los Mares. 💥,Un amigo de mi hijo mayor nos visitó. Reside en EU. recordó el Títere en forma de árbol que tuvimos en el Teatro. Para él en ese momento fue una gran Novedad. Una grata visita de un triunfador Allende de los Mares. 💥
6015,Surprise,"Maeve, tu hermano era un triunfador en Hogwarts.","Maeve, tu hermano era un triunfador en Hogwarts."
6016,Surprise,31 de dic: Gracias por todos mis triunfos 1 de enero: Hoy renace un triunfador 2 de enero: La vida no vale nada,31 de dic: Gracias por todos mis triunfos 1 de enero: Hoy renace un triunfador 2 de enero: La vida vale nada
6017,Surprise,El Pueblo ha hablado. El Pueblo es sabio.  • Triunfador 2023: Oscar Anaya (@OscarAn10669190).  • Revelación 2023: Denisa Sikorova (@DenisaSikorov4).  • Caballo del Año 2023: Sophie’s Watch (@OscarAn10669190).,El Pueblo ha hablado. El Pueblo es sabio. • Triunfador 2023: Oscar Anaya ( • Revelación 2023: Denisa Sikorova ( • Caballo del Año 2023: Sophie’s Watch (
6018,Surprise,Muchospinches buenos propósitos de año nuevo incluida prosperidad...  Wey no mames no eres capaz de llegar temprano a tu trabajo el primer día laboral del año y quieres ser prospero y todo un triunfador!?!  Jajaj mejor chinga tu madre ...,Muchospinches buenos propósitos de año nuevo incluida prosperidad... Wey mames eres capaz de llegar temprano tu trabajo el primer día laboral del año quieres ser prospero todo un triunfador!?! Jajaj mejor chinga tu madre ...
6019,Surprise,Eh me estoy elevando solo porque me dio un cumplido de mis pestañas,Eh estoy elevando solo porque dio un cumplido de mis pestañas
6020,Surprise,Don Ramón era más cumplido en los pagos que el guerrillero punto. Fuera Petro!!,Ramón era más cumplido en los pagos que el guerrillero punto. Fuera Petro!!
6021,Surprise,"todavía tengo muchas fantasías para cumplir con juntos, y más vale q la más grande no la hayas cumplido con otra pq ahí si q te asesino","todavía tengo muchas fantasías para cumplir con juntos, más vale q la más grande la hayas cumplido con otra pq ahí si q te asesino"
6022,Surprise,"Acabo de cerrar una fiesta de +45 y, de fondo, suena Luis Miguel.   Objetivo cumplido. Logró poner a tono a gente que me saca 20 tacos de experiencia vital.","Acabo de cerrar una fiesta de +45 y, de fondo, suena Luis Miguel. Objetivo cumplido. Logró poner tono gente que saca 20 tacos de experiencia vital."
6023,Surprise,“Eres un árbol de navidad” y ese es el mejor cumplido que me han hecho,“Eres un árbol de navidad” ese es el mejor cumplido que han hecho
6024,Surprise,Te gusto tanto su cumplido que parece queteamomoraste de nuevo,Te gusto tanto su cumplido que parece queteamomoraste de nuevo
6025,Surprise,"Objetivo cumplido, vamos por másssss","Objetivo cumplido, vamos por másssss"
6026,Surprise,La reina maga ha cumplido este año 👑,La reina maga ha cumplido este año 👑
6027,Surprise,"Me acaban de hacer el mejor cumplido de mi vida, me dijeron que al mirarme veían a mi abuelo... ❤️‍🩹","acaban de hacer el mejor cumplido de mi vida, dijeron que al mirarme veían mi abuelo... ❤️‍🩹"
6028,Surprise,duolingo esta perro conmigo porque no he cumplido mis 30 min de clase JAJAJAJAAJJAAJSJAJAJA,duolingo esta perro conmigo porque cumplido mis 30 min de clase JAJAJAJAAJJAAJSJAJAJA
6029,Surprise,Se siente extraño pero satisfactorio estar fuera de mi zona de confort ✨,Se siente extraño pero satisfactorio estar fuera de mi zona de confort ✨
6030,Surprise,El fresquito que me da cuando reviso mis destacadas en IG y lo veo llenito de viajes.  Es tan satisfactorio para mi. 🥹,El fresquito que da cuando reviso mis destacadas en IG lo veo llenito de viajes. Es tan satisfactorio para mi. 🥹
6031,Surprise,"Mucha paz en mi vida. Aunque llegar a este punto no fue nada fácil, pero lograrlo es lo más satisfactorio. Ando como muy optimista, sin darle importancia a cosas que antes me rompían la cabeza. Ay no, ya soy otra.","Mucha paz en mi vida. Aunque llegar este punto fue nada fácil, pero lograrlo es lo más satisfactorio. Ando como muy optimista, sin darle importancia cosas que antes rompían la cabeza. Ay no, ya soy otra."
6032,Surprise,Momento más satisfactorio de la casa de papel: la muerte de Arturo,Momento más satisfactorio de la casa de papel: la muerte de Arturo
6033,Surprise,No hay nada más satisfactorio que manejar el Sentra de mi papá🥰,hay nada más satisfactorio que manejar el Sentra de mi papá🥰
6034,Surprise,"Una buena triple amenaza es un bien escaso pero mega satisfactorio, excelente evento estelar de SD cómo hace un rato ya no había","Una buena triple amenaza es un bien escaso pero mega satisfactorio, excelente evento estelar de SD cómo hace un rato ya había"
6035,Surprise,Nada mas satisfactorio que darse cuenta de todo lo que has logrado,Nada mas satisfactorio que darse cuenta de todo lo que logrado
6036,Surprise,Como se siente tan satisfactorio comenzar un proyecto y que todo salga como lo pensabas.,Como se siente tan satisfactorio comenzar un proyecto que todo salga como lo pensabas.
6037,Surprise,Siempre es satisfactorio ver cuando #AustinReaves va  de Titular en los partidos! #LakeShow,Siempre es satisfactorio ver cuando #AustinReaves va de Titular en los partidos! #LakeShow
6038,Surprise,"""trato de encontrarle lo satisfactorio"" -Fabi 2024","""trato de encontrarle lo satisfactorio"" -Fabi 2024"
6039,Surprise,"Tengo una compañera de viaje que cuando menos me lo espero aparece, me rompe el sueño, la calma y me hace estar despierto de madrugada hasta que le da la gana de irse. Al menos en esta hora y medio he sido productivo, algo bueno tenía que tener.","Tengo una compañera de viaje que cuando menos lo espero aparece, rompe el sueño, la calma hace estar despierto de madrugada hasta que le da la gana de irse. Al menos en esta hora medio sido productivo, algo bueno tenía que tener."
6040,Surprise,"Que primera semana de enero taaaan pesada, solo espero que mi año sea igual de productivo como esta semana🤞🏻","Que primera semana de enero taaaan pesada, solo espero que mi año sea igual de productivo como esta semana🤞🏻"
6041,Surprise,"deseo volver a sentir que tuve un día productivo, pero me autosaboteo","deseo volver sentir que tuve un día productivo, pero autosaboteo"
6042,Surprise,"Si vas a ver a Dios prosperarte en medio de la dificultad, tienes que mantenerte productivo. Sigue usando tus dones, sigue esforzándote, sigue siendo bueno con la gente. No dejes tus sueños en espera.","Si vas ver Dios prosperarte en medio de la dificultad, tienes que mantenerte productivo. Sigue usando tus dones, sigue esforzándote, sigue siendo bueno con la gente. dejes tus sueños en espera."
6043,Surprise,Hoy fue un día re productivo,Hoy fue un día productivo
6044,Surprise,"odio las vacaciones porque me aburro y quiero estar haciendo algo productivo (q mierda queria((??) pero cuando vuelvo a mi rutina esclava de la facultad y la pala me dan terribles ganas de matarme quien te entiende (nadie, dormite ya fue)","odio las vacaciones porque aburro quiero estar haciendo algo productivo (q mierda queria((??) pero cuando vuelvo mi rutina esclava de la facultad la pala dan terribles ganas de matarme quien te entiende (nadie, dormite ya fue)"
6045,Surprise,"Ustedes tienen demasiado tiempo libre como para indagar quien preñó a quien, hagan algo productivo por sus vidas 😵‍💫","Ustedes tienen demasiado tiempo libre como para indagar quien preñó quien, hagan algo productivo por sus vidas 😵‍💫"
6046,Surprise,"Jajajaja como cosa rara después de un día productivo, un gasto inesperado !!! Pero bueno se aprendió algo nuevo hoy 😮‍💨😓","Jajajaja como cosa rara después de un día productivo, un gasto inesperado !!! Pero bueno se aprendió algo nuevo hoy 😮‍💨😓"
6047,Surprise,"Fue un día muy largo y productivo, me parece un planazo darme un baño y acostarme a ver la nueva serie de Harlan Coben.","Fue un día muy largo productivo, parece un planazo darme un baño acostarme ver la nueva serie de Harlan Coben."
6048,Surprise,"Que día productivo lcdll, trabaje, encontré salón para mis clases, arme dos coreos, me hice una amiga nueva y ENCIMA luquitas vuelve esta noche de su viaje. Yofe? lizzzzz","Que día productivo lcdll, trabaje, encontré salón para mis clases, arme dos coreos, hice una amiga nueva ENCIMA luquitas vuelve esta noche de su viaje. Yofe? lizzzzz"
6049,Surprise,Que deseo para 2024 un país próspero q le de oportunidades a mis hijos donde puedan vivir trabajar y soñar con una Venezuela hermosa,Que deseo para 2024 un país próspero q le de oportunidades mis hijos donde puedan vivir trabajar soñar con una Venezuela hermosa
6050,Surprise,Entre en el body talla XS que me regaló E,Entre en el body talla XS que regaló E
6051,Surprise,"El día en que te preocupes por ser mente rica, el dinero va a empezar a llegar por todos lados y te vas a dar cuenta de que lo más importantes es ser próspero, ser millonario en todo. Y te digo una cosa: ser millonario en dinero no es difícil. El reto es ser millonario de corazón","El día en que te preocupes por ser mente rica, el dinero va empezar llegar por todos lados te vas dar cuenta de que lo más importantes es ser próspero, ser millonario en todo. te digo una cosa: ser millonario en dinero es difícil. El reto es ser millonario de corazón"
6052,Surprise,"Muy feliz y próspero 2024, estimados @LauraBruges @laslolouss @YusebYong  y @FranciscoBurgoa .  Cómo puedo conocer la lista de ""asesores"" de la nueva ministra de la SCJN, Lenia?  Les saludo atentamente.","Muy feliz próspero 2024, estimados . Cómo puedo conocer la lista de ""asesores"" de la nueva ministra de la SCJN, Lenia? Les saludo atentamente."
6053,Surprise,"Mi goal de 2024 es aprender a cocinar ajiaco, that’s that. Todo lo que necesito para un próspero año nuevo.","Mi goal de 2024 es aprender cocinar ajiaco, that’s that. Todo lo que necesito para un próspero año nuevo."
6054,Surprise,Feliz y próspero año nuevo !,Feliz próspero año nuevo !
6055,Surprise,Ojalá un año tan próspero y abundante que me permita compartir con otros🙏🏻,Ojalá un año tan próspero abundante que permita compartir con otros🙏🏻
6056,Surprise,"Saludos en noche de viernes de #NBAxESPN @kenneth_garay #KennyG y @obricio7   Duelo interesante en Philadelphia, me gustaría ver una victoria de @sixers   Un abrazo y prospero 2024","Saludos en noche de viernes de #NBAxESPN #KennyG Duelo interesante en Philadelphia, gustaría ver una victoria de Un abrazo prospero 2024"
6057,Surprise,"Te deseo felices Pascuas y próspero año nuevo, pero lo que más deseo es que tú padre sea mi suegro 🫶","Te deseo felices Pascuas próspero año nuevo, pero lo que más deseo es que tú padre sea mi suegro 🫶"
6058,Surprise,HOLA VOLVÍ!! FELIZ Y PROSPERO 2024 PARA TODOS!!!! OJALÁ NOS LIBREMOS DE TODOS LOS CORRUPTOS ZURDOS!!!!!!,HOLA VOLVÍ!! FELIZ PROSPERO 2024 PARA TODOS!!!! OJALÁ NOS LIBREMOS DE TODOS LOS CORRUPTOS ZURDOS!!!!!!
